id,value
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DQ Antigens",D23.050.301.500.400.400.430
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DQ Antigens.HLA-DQ alpha-Chains",D23.050.301.500.400.400.430.500
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DQ Antigens.HLA-DQ beta-Chains",D23.050.301.500.400.400.430.750
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens",D23.050.301.500.400.400.440
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR alpha-Chains",D23.050.301.500.400.400.440.100
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains",D23.050.301.500.400.400.440.200
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains.HLA-DRB1 Chains",D23.050.301.500.400.400.440.200.010
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains.HLA-DRB3 Chains",D23.050.301.500.400.400.440.200.030
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains.HLA-DRB4 Chains",D23.050.301.500.400.400.440.200.040
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains.HLA-DRB5 Chains",D23.050.301.500.400.400.440.200.050
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes",D23.050.301.500.400.400.440.400
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR1 Antigen",D23.050.301.500.400.400.440.400.010
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR2 Antigen",D23.050.301.500.400.400.440.400.020
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR3 Antigen",D23.050.301.500.400.400.440.400.030
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR4 Antigen",D23.050.301.500.400.400.440.400.040
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR5 Antigen",D23.050.301.500.400.400.440.400.050
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR6 Antigen",D23.050.301.500.400.400.440.400.060
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR7 Antigen",D23.050.301.500.400.400.440.400.070
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens",D23.050.301.500.450
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-A Antigens",D23.050.301.500.450.370
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-A Antigens.HLA-A1 Antigen",D23.050.301.500.450.370.010
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-A Antigens.HLA-A2 Antigen",D23.050.301.500.450.370.020
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-A Antigens.HLA-A3 Antigen",D23.050.301.500.450.370.030
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-A Antigens.HLA-A11 Antigen",D23.050.301.500.450.370.110
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-A Antigens.HLA-A24 Antigen",D23.050.301.500.450.370.240
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens",D23.050.301.500.450.380
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B7 Antigen",D23.050.301.500.450.380.070
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B8 Antigen",D23.050.301.500.450.380.080
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B13 Antigen",D23.050.301.500.450.380.130
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B14 Antigen",D23.050.301.500.450.380.140
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B15 Antigen",D23.050.301.500.450.380.150
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B18 Antigen",D23.050.301.500.450.380.180
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B27 Antigen",D23.050.301.500.450.380.270
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B35 Antigen",D23.050.301.500.450.380.350
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B37 Antigen",D23.050.301.500.450.380.370
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B38 Antigen",D23.050.301.500.450.380.380
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B39 Antigen",D23.050.301.500.450.380.390
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B40 Antigen",D23.050.301.500.450.380.400
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B44 Antigen",D23.050.301.500.450.380.440
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B51 Antigen",D23.050.301.500.450.380.510
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-B Antigens.HLA-B52 Antigen",D23.050.301.500.450.380.520
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-C Antigens",D23.050.301.500.450.390
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens",D23.050.301.500.450.400
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DP Antigens",D23.050.301.500.450.400.420
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DP Antigens.HLA-DP alpha-Chains",D23.050.301.500.450.400.420.500
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DP Antigens.HLA-DP beta-Chains",D23.050.301.500.450.400.420.750
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DQ Antigens",D23.050.301.500.450.400.430
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DQ Antigens.HLA-DQ alpha-Chains",D23.050.301.500.450.400.430.500
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DQ Antigens.HLA-DQ beta-Chains",D23.050.301.500.450.400.430.750
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens",D23.050.301.500.450.400.440
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR alpha-Chains",D23.050.301.500.450.400.440.222
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains",D23.050.301.500.450.400.440.333
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains.HLA-DRB1 Chains",D23.050.301.500.450.400.440.333.500
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains.HLA-DRB3 Chains",D23.050.301.500.450.400.440.333.750
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains.HLA-DRB4 Chains",D23.050.301.500.450.400.440.333.875
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains.HLA-DRB5 Chains",D23.050.301.500.450.400.440.333.937
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes",D23.050.301.500.450.400.440.389
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR1 Antigen",D23.050.301.500.450.400.440.389.500
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR2 Antigen",D23.050.301.500.450.400.440.389.750
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR3 Antigen",D23.050.301.500.450.400.440.389.875
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR4 Antigen",D23.050.301.500.450.400.440.389.937
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR5 Antigen",D23.050.301.500.450.400.440.389.968
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR6 Antigen",D23.050.301.500.450.400.440.389.984
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-D Antigens.HLA-DR Antigens.HLA-DR Serological Subtypes.HLA-DR7 Antigen",D23.050.301.500.450.400.440.389.992
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.HLA Antigens.HLA-G Antigens",D23.050.301.500.450.700
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens",D23.050.301.500.600
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens.Antigens, CD19",D23.050.301.500.600.200
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens.Cathepsin H",D23.050.301.500.600.300
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens.Focal Adhesion Kinase 2",D23.050.301.500.600.350
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens.H-Y Antigen",D23.050.301.500.600.400
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens.Receptor, ErbB-2",D23.050.301.500.600.700
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens.Receptors, Purinergic P2X5",D23.050.301.500.600.775
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens.Reduced Folate Carrier Protein",D23.050.301.500.600.813
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens.rho Guanine Nucleotide Dissociation Inhibitor beta",D23.050.301.500.600.850
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens.Thymidine Phosphorylase",D23.050.301.500.600.925
"Biological Factors.Antigens.Antigens, Surface.Histocompatibility Antigens.Minor Histocompatibility Antigens.WNK Lysine-Deficient Protein Kinase 1",D23.050.301.500.600.962
"Biological Factors.Antigens.Antigens, Surface.Leukocyte L1 Antigen Complex",D23.050.301.562
"Biological Factors.Antigens.Antigens, Surface.Leukocyte L1 Antigen Complex.Calgranulin A",D23.050.301.562.100
"Biological Factors.Antigens.Antigens, Surface.Leukocyte L1 Antigen Complex.Calgranulin B",D23.050.301.562.200
"Biological Factors.Antigens.Antigens, Surface.Lymphocyte Antigen 96",D23.050.301.593
"Biological Factors.Antigens.Antigens, Surface.Minor Lymphocyte Stimulatory Antigens",D23.050.301.625
"Biological Factors.Antigens.Antigens, Surface.Variant Surface Glycoproteins, Trypanosoma",D23.050.301.900
"Biological Factors.Antigens.Antigens, T-Independent",D23.050.324
"Biological Factors.Antigens.Antigens, Viral",D23.050.327
"Biological Factors.Antigens.Antigens, Viral.Adenovirus Early Proteins",D23.050.327.045
"Biological Factors.Antigens.Antigens, Viral.Adenovirus Early Proteins.Adenovirus E1 Proteins",D23.050.327.045.050
"Biological Factors.Antigens.Antigens, Viral.Adenovirus Early Proteins.Adenovirus E2 Proteins",D23.050.327.045.060
"Biological Factors.Antigens.Antigens, Viral.Adenovirus Early Proteins.Adenovirus E3 Proteins",D23.050.327.045.070
"Biological Factors.Antigens.Antigens, Viral.Adenovirus Early Proteins.Adenovirus E4 Proteins",D23.050.327.045.080
"Biological Factors.Antigens.Antigens, Viral.Antigens, Viral, Tumor",D23.050.327.062
"Biological Factors.Antigens.Antigens, Viral.Antigens, Viral, Tumor.Adenovirus E1A Proteins",D23.050.327.062.045
"Biological Factors.Antigens.Antigens, Viral.Antigens, Viral, Tumor.Adenovirus E1B Proteins",D23.050.327.062.050
"Biological Factors.Antigens.Antigens, Viral.Antigens, Viral, Tumor.Antigens, Polyomavirus Transforming",D23.050.327.062.090
"Biological Factors.Antigens.Antigens, Viral.Deltaretrovirus Antigens",D23.050.327.150
"Biological Factors.Antigens.Antigens, Viral.Deltaretrovirus Antigens.HTLV-I Antigens",D23.050.327.150.500
"Biological Factors.Antigens.Antigens, Viral.Deltaretrovirus Antigens.HTLV-II Antigens",D23.050.327.150.510
"Biological Factors.Antigens.Antigens, Viral.Epstein-Barr Virus Nuclear Antigens",D23.050.327.300
"Biological Factors.Antigens.Antigens, Viral.Hemagglutinins, Viral",D23.050.327.461
"Biological Factors.Antigens.Antigens, Viral.Hemagglutinins, Viral.HN Protein",D23.050.327.461.350
"Biological Factors.Antigens.Antigens, Viral.Hepatitis Antigens",D23.050.327.495
"Biological Factors.Antigens.Antigens, Viral.Hepatitis Antigens.Hepatitis A Antigens",D23.050.327.495.249
"Biological Factors.Antigens.Antigens, Viral.Hepatitis Antigens.Hepatitis B Antigens",D23.050.327.495.500
"Biological Factors.Antigens.Antigens, Viral.Hepatitis Antigens.Hepatitis B Antigens.Hepatitis B Core Antigens",D23.050.327.495.500.450
"Biological Factors.Antigens.Antigens, Viral.Hepatitis Antigens.Hepatitis B Antigens.Hepatitis B e Antigens",D23.050.327.495.500.469
"Biological Factors.Antigens.Antigens, Viral.Hepatitis Antigens.Hepatitis B Antigens.Hepatitis B Surface Antigens",D23.050.327.495.500.475
"Biological Factors.Antigens.Antigens, Viral.Hepatitis Antigens.Hepatitis C Antigens",D23.050.327.495.505
"Biological Factors.Antigens.Antigens, Viral.Hepatitis Antigens.Hepatitis delta Antigens",D23.050.327.495.752
"Biological Factors.Antigens.Antigens, Viral.HIV Antigens",D23.050.327.520
"Biological Factors.Antigens.Antigens, Viral.HIV Antigens.HIV Core Protein p24",D23.050.327.520.300
"Biological Factors.Antigens.Antigens, Viral.HIV Antigens.HIV Envelope Protein gp41",D23.050.327.520.330
"Biological Factors.Antigens.Antigens, Viral.HIV Antigens.HIV Envelope Protein gp120",D23.050.327.520.350
Biological Factors.Antigens.Autoantigens,D23.050.422
Biological Factors.Antigens.Autoantigens.Centromere Protein A,D23.050.422.031
Biological Factors.Antigens.Autoantigens.Centromere Protein B,D23.050.422.061
Biological Factors.Antigens.Autoantigens.Desmoglein 1,D23.050.422.124
Biological Factors.Antigens.Autoantigens.Desmoglein 3,D23.050.422.249
Biological Factors.Antigens.Autoantigens.Heymann Nephritis Antigenic Complex,D23.050.422.500
Biological Factors.Antigens.Autoantigens.Heymann Nephritis Antigenic Complex.Low Density Lipoprotein Receptor-Related Protein-2,D23.050.422.500.500
Biological Factors.Antigens.Autoantigens.Heymann Nephritis Antigenic Complex.LDL-Receptor Related Protein-Associated Protein,D23.050.422.500.750
Biological Factors.Antigens.Autoantigens.Myelin-Oligodendrocyte Glycoprotein,D23.050.422.625
Biological Factors.Antigens.Autoantigens.snRNP Core Proteins,D23.050.422.750
Biological Factors.Antigens.Epitopes,D23.050.550
"Biological Factors.Antigens.Epitopes.Antigens, Tumor-Associated, Carbohydrate",D23.050.550.325
"Biological Factors.Antigens.Epitopes.Antigens, Tumor-Associated, Carbohydrate.Lewis X Antigen",D23.050.550.325.050
"Biological Factors.Antigens.Epitopes.Antigens, Tumor-Associated, Carbohydrate.CA-19-9 Antigen",D23.050.550.325.119
"Biological Factors.Antigens.Epitopes.Antigens, Tumor-Associated, Carbohydrate.CA-125 Antigen",D23.050.550.325.225
"Biological Factors.Antigens.Epitopes.Antigens, Tumor-Associated, Carbohydrate.Mucin-1",D23.050.550.325.300
"Biological Factors.Antigens.Epitopes.Epitopes, B-Lymphocyte",D23.050.550.395
"Biological Factors.Antigens.Epitopes.Epitopes, T-Lymphocyte",D23.050.550.402
Biological Factors.Antigens.Epitopes.Haptens,D23.050.550.480
Biological Factors.Antigens.Epitopes.Haptens.p-Azobenzenearsonate,D23.050.550.480.097
Biological Factors.Antigens.Epitopes.Haptens.Cardiolipins,D23.050.550.480.330
Biological Factors.Antigens.Epitopes.Haptens.Dinitrochlorobenzene,D23.050.550.480.350
Biological Factors.Antigens.Epitopes.Haptens.Nitrohydroxyiodophenylacetate,D23.050.550.480.641
Biological Factors.Antigens.Epitopes.Haptens.Picryl Chloride,D23.050.550.480.820
Biological Factors.Antigens.Epitopes.Immunodominant Epitopes,D23.050.550.500
Biological Factors.Antigens.Epitopes.Immunoglobulin Idiotypes,D23.050.550.750
Biological Factors.Antigens.Isoantigens,D23.050.705
"Biological Factors.Antigens.Isoantigens.Antigens, Human Platelet",D23.050.705.115
Biological Factors.Antigens.Isoantigens.Blood Group Antigens,D23.050.705.230
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.ABO Blood-Group System,D23.050.705.230.031
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.Duffy Blood-Group System,D23.050.705.230.301
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.I Blood-Group System,D23.050.705.230.501
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.Kell Blood-Group System,D23.050.705.230.533
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.Kidd Blood-Group System,D23.050.705.230.538
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.Lewis Blood-Group System,D23.050.705.230.544
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.Lewis Blood-Group System.Lewis X Antigen,D23.050.705.230.544.059
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.Lewis Blood-Group System.CA-19-9 Antigen,D23.050.705.230.544.119
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.Lutheran Blood-Group System,D23.050.705.230.552
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.MNSs Blood-Group System,D23.050.705.230.606
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.P Blood-Group System,D23.050.705.230.691
Biological Factors.Antigens.Isoantigens.Blood Group Antigens.Rh-Hr Blood-Group System,D23.050.705.230.775
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens,D23.050.705.552
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I,D23.050.705.552.100
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.H-2 Antigens,D23.050.705.552.100.350
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.Hemochromatosis Protein,D23.050.705.552.100.375
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-A Antigens,D23.050.705.552.100.400
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-A Antigens.HLA-A1 Antigen,D23.050.705.552.100.400.010
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-A Antigens.HLA-A2 Antigen,D23.050.705.552.100.400.020
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-A Antigens.HLA-A3 Antigen,D23.050.705.552.100.400.030
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-A Antigens.HLA-A11 Antigen,D23.050.705.552.100.400.110
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-A Antigens.HLA-A24 Antigen,D23.050.705.552.100.400.240
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens,D23.050.705.552.100.500
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B7 Antigen,D23.050.705.552.100.500.070
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B8 Antigen,D23.050.705.552.100.500.080
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B13 Antigen,D23.050.705.552.100.500.130
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B14 Antigen,D23.050.705.552.100.500.140
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B15 Antigen,D23.050.705.552.100.500.150
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B18 Antigen,D23.050.705.552.100.500.180
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B27 Antigen,D23.050.705.552.100.500.270
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B35 Antigen,D23.050.705.552.100.500.350
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B37 Antigen,D23.050.705.552.100.500.370
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B38 Antigen,D23.050.705.552.100.500.380
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B39 Antigen,D23.050.705.552.100.500.390
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B40 Antigen,D23.050.705.552.100.500.400
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B44 Antigen,D23.050.705.552.100.500.440
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B51 Antigen,D23.050.705.552.100.500.510
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-B Antigens.HLA-B52 Antigen,D23.050.705.552.100.500.520
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-C Antigens,D23.050.705.552.100.600
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class I.HLA-G Antigens,D23.050.705.552.100.700
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II,D23.050.705.552.410
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.H-2 Antigens,D23.050.705.552.410.199
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens,D23.050.705.552.410.400
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DP Antigens,D23.050.705.552.410.400.420
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DP Antigens.HLA-DP alpha-Chains,D23.050.705.552.410.400.420.500
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DP Antigens.HLA-DP beta-Chains,D23.050.705.552.410.400.420.750
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DQ Antigens,D23.050.705.552.410.400.430
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DQ Antigens.HLA-DQ alpha-Chains,D23.050.705.552.410.400.430.500
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DQ Antigens.HLA-DQ beta-Chains,D23.050.705.552.410.400.430.750
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens,D23.050.705.552.410.400.440
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR alpha-Chains,D23.050.705.552.410.400.440.100
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains,D23.050.705.552.410.400.440.200
Biological Factors.Antigens.Isoantigens.Histocompatibility Antigens.Histocompatibility Antigens Class II.HLA-D Antigens.HLA-DR Antigens.HLA-DR beta-Chains.HLA-DRB1 Chains,D23.050.705.552.410.400.440.200.010
