id,value
"Amino Acids, Peptides, and Proteins.Amino Acids.Excitatory Amino Acids.Aspartic Acid",D12.125.427.040
"Amino Acids, Peptides, and Proteins.Amino Acids.Excitatory Amino Acids.Glutamic Acid",D12.125.427.300
"Amino Acids, Peptides, and Proteins.Amino Acids.Glycine",D12.125.481
"Amino Acids, Peptides, and Proteins.Amino Acids.Glycine.Allylglycine",D12.125.481.100
"Amino Acids, Peptides, and Proteins.Amino Acids.Glycine.N-substituted Glycines",D12.125.481.700
"Amino Acids, Peptides, and Proteins.Amino Acids.Glycine.N-substituted Glycines.Glycocholic Acid",D12.125.481.700.249
"Amino Acids, Peptides, and Proteins.Amino Acids.Glycine.N-substituted Glycines.Glycocholic Acid.Glycodeoxycholic Acid",D12.125.481.700.249.420
"Amino Acids, Peptides, and Proteins.Amino Acids.Glycine.N-substituted Glycines.Glycocholic Acid.Glycodeoxycholic Acid.Glycochenodeoxycholic Acid",D12.125.481.700.249.420.400
"Amino Acids, Peptides, and Proteins.Amino Acids.Glycine.N-substituted Glycines.Sarcosine",D12.125.481.700.374
"Amino Acids, Peptides, and Proteins.Amino Acids.Glycine.N-substituted Glycines.Thiorphan",D12.125.481.700.750
"Amino Acids, Peptides, and Proteins.Amino Acids.Glycine.N-substituted Glycines.Tiopronin",D12.125.481.700.760
